,Tweet,Emotion,Intensity
299,Patriot rookie QB Jacoby Brissett  to start vs Houston tomorrow nite.\n\n'Been a learning process since I got here.Gotta be ready to go.',fear,0
300,like srsly somebody help me deal with this social anxiety,fear,3
301,"With only 7 months left until I possess my undergraduate degree, I feel like I can't handle adulthood anymore #anxiety #nojobsinbiology",fear,3
302,"Big up @dj_argue, did I miss phantom dread syndrome by @GenesisElijah? dudes sick.",fear,0
303,@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle #afraid #christianity #hell #heaven #purgatory #psychology #jesus,fear,0
304,@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider #shocking,fear,0
305,"Anytime @perezed gets near a mic, someone needs to smack him w a bat. @BBTN #awful #marblesinmouth",fear,0
306,Just had my interview for the medical internship and I am beyond nervousðŸ˜© I was shaking so bad it was unrealðŸ˜³,fear,3
307,You don't know what to expect by Brendon's video lmao LA devotee video got me shook #panic,fear,0
308,oh yay old scientist builds himself a robot assistant and makes it look like a hot naked woman nothing alarming here,fear,0
309,@FoxNews Yeah we're also experiencing terrorist attacks by Islam and #BlackLivesMatter at an alarming rate.,fear,3
310,@SeanUnfiltered Texans are scared of this bunch! ,fear,1
311,And im not even going to get into how its discriminatory to several religions which mandate its followers to let their hair dread.,fear,1
312,@gowoonist i got that but you were alarming,fear,1
313,Mary astounded there at the concept of having leftover milk at the end of your cereal #GBBO,fear,0
314,Hey @gmail why can I only see 15 sent emails? Where's the thousands gone?  #panic,fear,3
315,&amp; I'll actually shoot somebody if I have to not just draw down or expose it to somebody to scare them ðŸ˜®#Charles,fear,0
316,@britishairways term 5 security queues at arrivals ,fear,0
317,When you make a great tasting shake and no words can describe it!ðŸ˜ƒðŸ‘ŒðŸ» #shake #herbalifenutrition #tastesogood #nowords,fear,0
318,The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin #fear #neurological #USCitizens #Insect #mammal,fear,1
319,When @idinamenzel says she's releasing more #IdinaParty tickets and you set an alarm to not miss it... #fingerscrossed #Idina.,fear,0
320,"@Away_Label_Not True Indeed! Next time if these midnight hunger pangs worry you,then you can order delicious rolls from #TRC via @ScootsyIt",fear,0
321,@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything ,fear,0
322,@Coyblake6 @ChloeCramphorn hahahaa you know coy!,fear,0
323,Fosu Mensah is having a complete nightmare! It's the reason all Northamptons attacks come from the left.,fear,1
324,It's not a panic situation let's be honest. How shit are they. We just have Rooney up front ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,fear,0
325,Multitasking .... I may have to induce these seeds of mine to sleep. ,fear,0
326,"@DrColJ @drshow #Muslims have been in USA for ages. To think that Muslims commit #terrorism due to #Islam, you gotta be out of your mind.",fear,1
327,Who's afraid of the clowns???\ncomment down there....,fear,0
328,@SeanUnfiltered Texans are scared of this bunch! #intimidated,fear,2
329,Val having a nervous breakdown #floss #GBBO,fear,2
330,Drop every fear...,fear,0
331,"Hopefully I'll get this Best Buy job, and officaly #start my #streaming #career , working towards doing something I love #1DayAtaTime",fear,0
332,whats with these boxes when i search google on chrome #horrible #distracting,fear,0
333,@bkero @whispersystems Which really sucks because typing on a mobile device is always horrible and I hate it.,fear,0
334,@kevinrouth Now that's what I call a gameface! #gameface  #intimidate,fear,0
335,Insomniacs can't get sleep cuz they are too guilty about all the horrible shit they do. I'm a complete sociopath n sleep like a baby.,fear,0
336,@Melanie_Pierce @HunterHayes awe ain't he a sweetheart? He's adorable! ðŸ˜ŠðŸ˜â¤ï¸,fear,0
337,"@residentadvisor thanks for getting back to me, exemplary customer service for a loyal customer #jk #awful #residentadvisor #poorservice",fear,0
338,Now this is getting out of hand. I'm freaked out by this death...and I'm God!! #mommaGrendel ,fear,3
339,"@LucidHurricane_ wait, you mean he wasn't armed with a book? ",fear,0
340,Okay. Brace yourself. I will attempt my first loaf of bread in the morning. I will use a dutch oven. I will make the dough now. #nervous,fear,2
341,@jaimeotero_ how about saying something like 'if you're concerned about privacy use it only in incognito mode'. #alarmist,fear,0
342,So I just opened This message Brooke sent me got me I am weak as the fuck ðŸ˜© she is a fucking bully for no reason ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜­ðŸ’€,fear,2
343,@megynkelly We should be ignoring these rioters like the current administration ignores #terrorism. This will obviously make it stop.,fear,2
344,"Awe produces gratitude, gratitude instills joy, &amp; the harvest of joy is contentment.' \n\nâ€“@PaulTripp #awe ðŸ˜­ðŸ˜­ðŸ˜­",fear,0
345,"tesco. why OH why cant my Visa electron be accepted on line , I am 55 , NOT 15 ?? ",fear,0
346,@Justin_Gau @JamesMelville You certainly wouldn't catch me with the multitude. ,fear,0
347,"@samsteinhp stop the presses, @realDonaldTrump said/proposed something racist. ",fear,0
348,Do you think humans have the sense for recognizing impending doom? #anxiety,fear,3
349,Halloween party coming soon! #turnt #ruinT #lit #firesauce #hotsauce #mildsauce #getsauced #champagnedreams #scary #haunt #kittens,fear,0
350,I want to slide into the dms but im too fucking shy #shy,fear,1
351,".@SimonNRicketts if you don't know what a patronus is, I don't think we should have to tell you #shocking",fear,0
352,"@RoWillFindYou Eric couldn't help but laugh, though that made him wince in pain. It hurt. A lot. He just wanted to sit down somewhere â€”",fear,0
353,"It's pretty clear I can't stand @HillaryClinton, no tolerance for habitual liars. Not a Trump fan either so what's a citizen to do? #despair",fear,1
354,This brother know we know that his life was not in danger. This gun law got people in this country fearing for their life. White people.,fear,2
355,@Pamela_Moore13 @Ginlefebvre @BarackObama yes exactly &amp; he's sold out this country to #terror while #lying to cover it up,fear,2
356,"@obyezeks \nWe can't forget d past.But while we apprehend and punish d culprits of the past,are we going to allow d present to slip away?",fear,0
357,Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang  #edm #plur #dad #djlife #dj #producer,fear,0
358,"@vInZzzY we regret the inconvenience caused. We have noted your concern. We will get in touch with you soon to discuss. Rgds, Abhijit",fear,0
359,Anyone else find @Microsoft 'anniversary windows 10 update 1607' a Complete ,fear,0
360,I wanna go to fright fest with squad,fear,0
361,Hillary Clinton looked the other way to the Saudi war on women and their terror financing because they bought her off.,fear,0
362,"O you who have believed, fear Allah and believe in His Messenger; He will [then] give you a double portion of His mercy...' (Quran 57:28)",fear,0
363,Somewhere between  #hope and #despair the day after #meetingmyabuserincourt \n#DVSurvivor,fear,2
364,My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl?! I'm so sorry' plz help #nightmare,fear,1
365,I'm not afraid of clowns but I'm really hoping they don't make an appearance around my hometown.,fear,1
366,It really is amazing the money they give to some of these QB's #nfl #texans #brock #terrible,fear,0
367,"@SkeletonsLock 'Pleased to meet you. You obviously know me,' offers her hand to shake.",fear,0
368,I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows. #fear #fashion,fear,2
369,@thebully10 does being a #bully make u feel like a #bigman? Cos it makes u a #twat,fear,0
370,@BurmanAJ @AMANDAZUCKERMAN I'd rather see KYLE from bbcan play again and THAT is saying something #awful,fear,0
371,A concern of mine is that big name FA(like Malik) will tell other big potential FA's to steer clear of this franchise till Gus is gone.,fear,0
372,Love all the ex United managers on Twitter who form our fanbase. Honestly I despair at times. Just back the fucking team eh #MUFC,fear,0
373,@wittyneeraj What is Shehla Rashid &amp; Kaniyah Kumar saying about you ? and when they say truth indians threaten them. #FakeDemocracy,fear,1
374,@dilancliff @jackcourtney95 @ConnorGarnett1 Connor said he's worried that Jack will steal his girls on a night out ,fear,0
375,@caeruleusV @Atheist_Penguin @misogynaut I threaten you because I can pussy,fear,0
376,The #secret to all of every industry: just #start doing it...somehow people forget that they never gave you #permission.' - @thomaslennon,fear,0
377,@NativeApprops @SBShear @HuffingtonPost Shew. That was #awful,fear,0
378,Bitch worry about me more than I worry about myself ðŸ™„ðŸ˜©,fear,0
379,Good Morning!!!\n\n #leadership #healthcareIT #socialmedia #connector #ceo #writer #AI #EQ #security #bigdata #Growthhacking #tech ,fear,0
380,Recording some more #FNAF and had to FaceTime my mum to let her know I was okay after I let out a high pitched scream ðŸ˜‚ #horror #suchagirl,fear,1
381,@BartholomewD It's -terrible-! We're going to the local fish/chip place in Kirribilli ,fear,0
382,@EASPORTSFIFA EA sports technical support team really suprised me ðŸ˜Š SUPRISED ME AT HOW SHIT THEY WERE #awful,fear,0
383,Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy #restless,fear,3
384,An adviser to the #European #Unionâ€™s top #court said #Hamas and the #Tamil #Tigers should be taken off the EUâ€™s #terror list.#lka,fear,0
385,ðŸ™„ I just want to start all over again .,fear,1
386,@corruptmelon now im feeling the ,fear,0
387,Man Utd are shambles that was horrific ðŸ˜­ðŸ˜­ðŸ˜­,fear,0
388,i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. ,fear,0
389,"A goal should scare you a little, and excite you a lot. - Joe Vitale #quote",fear,0
390,Am I the only one with parking sensors who still manages to reverse into things? ,fear,0
391,@DDNewsHindi  #UNGA no talks should be carried out with Pakistan now ... His mouth stinks of  #UriAttack,fear,0
392,@CNN please fire don lemon!!Do not let him report on anymore  protest. He is #horrible #negative and runs away from the issue at hand!,fear,0
393,"That boy so intimidated he go back and say dumb mess like that. ðŸ¤” lol boy please, you know good and well.",fear,0
394,@BBHOH #terrible Paul so deserved that win!!! #bbfail,fear,0
395,Georgia Tech's Secondary is as soft as a marshmallow. ,fear,0
396,"@CBSThisMorning @newsgirl123456 again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT)  #TRUMP #FAIL",fear,0
397,@CapehartJ agree!  Those latest polls ,fear,0
398,"I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol ",fear,0
399,@aidankerrpol I think you should do. Get the fashion police involved. ,fear,0
400,@BoudicaRides @realkingrobbo Isn't that exactly what they should do? What took so long? He is more #afraid of #ClintonMafia than #Congress,fear,0
401,"Swear to God don't get a smart meter from your power company, 8 months of daft bills, 6 visits from British Gas  #stressed",fear,1
402,#TerrorStatePak we r confirm that #navazsharif is post graduate distinction student of university of #terrorism. He can't spare himself.,fear,2
403,"We, #Indians, can hold our heads up high and stay unafraid. The #UNGA is well-informed about #Pakistan's #terrorism business and deception.",fear,0
404,"mattmilne76 Thank you for letting us know!  Please do not hesitate to contact us in the future, if our assistance is needed. Thank you!",fear,0
405,Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe #terrible,fear,0
