,Tweet,Emotion,Intensity
297,@ggreenwald What if the supposed animosity is all bullshit to con the Iranians?,anger,3
298,"@Bell @Bell_Support Cancelling home Fibe, Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2 #angry #fedup",anger,2
299,Well @AprilDRyan Trump's rabid base needs 2 hear this &amp; U can always find an overseer like King to say it.\n@JoyAnnReid @SMShow @frangeladuo,anger,1
300,@leener00 @libbyfloyd1 @G_Eazy my snap is andriaprebles â¤ï¸,anger,0
301,So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out #disgusted #offended,anger,3
302,"The liberal outrage over don king saying the N-word really angers me. The white yuppie progressives can go fuck themselves, shame on blacks",anger,3
303,"@pugglelover3691 some of those haters are just taught hate and not shown love. There is a good quote that goes to your comment tiff, treat",anger,0
304,@aGirlHasNo_Name @MdlMurray shot by black police woman Typical looney toon thinking.#Hillary #divide #anger #chaos,anger,3
305,ESPN just assumed I wanted their free magazines #offended,anger,2
306,Weak people revenge. Strong people forgive. Intelligent people ignore.,anger,0
307,@Matt_Lat fuming ain't the word,anger,3
308,"@Kruzer You're not stealing my girl, I've solo'd Crota's End flawlessly. Do not try or face the wrath of the machine ðŸ˜¤",anger,1
309,People fuckin irritate me,anger,3
310,I freaking hate working with #word on my phone #rage #write #writing #writerslife #writerproblems #writer,anger,3
311,"@SaraLuvvXXX : Whaaaat?!? Oh hell no. I was jealous because you got paid to fuck, but this is a whole new level. #anger #love #conflictedðŸ˜¬",anger,3
312,Ever put your fist through your laptops screen? If so its time for a new one lmao   #hp,anger,3
313,Thursdays at 6pm Vespers &amp; Meditation #prayerful #plainsong #multisensory #candles #incense #psalms #music #silence #faithful sing or listen,anger,0
314,i resent biting my tongue.,anger,1
315,"@HuffingtonPost huff i know your pro-hillary and so is CNN and MSNBC, but they made no mention of this, this statement would be gold for em",anger,2
316,"#EpiPen: when public outrage occurs, expand #PAP Patient Assistance Progrm, coupons,rebates .@GOPoversight @OversightDems on #Mylan #Epipen",anger,2
317,They gonna give this KKk police bitch the minimum sentence..just wattch #angry,anger,3
318,@takumasgirl I fell and heard a snap hffffhj,anger,0
319,@Shonna_Ludi @_braaaat_ ðŸ˜‚ðŸ˜‚ðŸ˜­ðŸ˜­ðŸ˜­ resentment,anger,1
320,"@SiobhanSynnot  Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry @bbcthisweek @afneil #BBCTW",anger,2
321,You can't fight the elephants until you have wrestled the pigs. #quoteoftheday ,anger,1
322,Can't believe I've only got 2 days off left ðŸ™„ #backtoreality #raging,anger,3
323,That AK47 leave your spine with a frown,anger,2
324,i feel furious,anger,3
325,I love when people say they aren't racist right before they say some racist shit... Not how that works... ,anger,2
326,@loueezecee I don't know how much more of that bloody pout I can take!!,anger,3
327,Will I offend you\nif I am truthful but kind\nor will you see why?\n@baffled #haikuchallenge ,anger,1
328,come on let's make em hate ðŸ˜˜make em pout they face ðŸ‘¿ðŸ˜©.,anger,2
329,All Brian does is sleep and aggravate me,anger,3
330,"Not by wrath does one kill, but by laughter.  Friedrich Nietzsche #friedrichnietzsche",anger,0
331,luv seeing a man with a scowl on his face walking with a protein shaker clenching his fists. i immediately stop n suck his dick,anger,2
332,not near my kitchen so unfortunately I cannot do a cooking snap series ðŸ³,anger,0
333,You boys dint know the game am I the game... life after death... better chose and know who side you on before my wrath does come upon usðŸ˜¤ðŸ˜¤ðŸ˜¤,anger,2
334,I'm not use to getting up early asf this shit goin irritate me.,anger,3
335,testing ,anger,0
336,Bon on allume madden,anger,0
337,@eMilsOnWheels I'm furious ðŸ˜©ðŸ˜©ðŸ˜©,anger,3
338,Asian Tiger #Mosquitoes are so relentless. More aggressive than the kind I dealt w/as a kid.,anger,0
339,Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. ,anger,0
340,"The best #revenge is to move on, get over it, and continue to #succeed. Never give someone the #satisfaction of watching you #suffer....!!!",anger,1
341,"A guy was raging so hard during a rocket league game, when i beat him he started crying and i was laughing so hard lol",anger,0
342,That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. ,anger,1
343,My blood is boiling,anger,3
344,@BitchestheCat Look at those teef! ,anger,1
345,That is at least the 3rd time the balls been burst in our games,anger,0
346,"Dear future big brother players, just chase dick all season and you too can win 500,00 dollars and an Sti #bb18 #bitter",anger,3
347,Repeal/remove the 'Johnson Amendment'. It is a direct affront to the First Amendment of the Constitution.,anger,1
348,"@Lizombi There's a difference though. A grudge cab be tamed. Feeling uncomfortable is pure emotion, you can't really control it.",anger,2
349,@MannyM83 @DareToReagan oh yeah. I HATE the air raid and I don't like the Oregon/Baylor offense and I'm not a fan of the ole miss one either,anger,2
350,you are an angry glass of vodka,anger,0
351,@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle ,anger,0
352,#DonKing lion of #black community speaks truth to power of @POTUS insult 'black vote is given away cavalierly...playing by (@TheDemocrats)',anger,1
353,@KClarkSC2 @JohamasSC2 with their faggy colors are nice' is ok too. Even tho some might take offense because WORDS LOL.,anger,0
354,"@AskPS_UK not received verification email, asked for it to be resent 5 times still nothing.",anger,2
355,Nor hell a fury like a woman scorned -- William Congreve,anger,0
356,"@RussellHartness @Mariners @BlueJays :  Wrongdoing!  Grrr.  After the fact, I know, but emailing displeasure now anyway .",anger,2
357,@LeonWobYP b***er off. NCFC is a grudge match :),anger,2
358,@ChurdAllan fucked my coupon that goal! ,anger,3
359,@jonnyp_43 @MedicNow like going to a so called cardiac arrest that turned out to be a cut finger!  #medchat,anger,2
360,I got a NO RESPONSE again from an #irate customer of #amazon ðŸ˜žðŸ˜ž\nwhy can't they understand that it's not always amazon fault..\n#carrierfault,anger,3
361,I wonder what American city will be next to protest about police shootings. Who's next? Smh. #whenwillitstop #angry #howmanymoretimes,anger,3
362,You ever just be really irritated with someone u love it's like god damn ur makin me angry but I love u so I forgive u but I'm angry,anger,3
363,@LonelyGoomba I wouldn't bring this up if I were you. It's a very touchy subject. And people get way to offended these days,anger,0
364,I wanna see you smile I don't wanna see you make a frown,anger,0
365,Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #angry #unfair #ugh,anger,3
366,"Leave it on there, rule,nimber 1 of carpet cleaning!!!  #worsethananatomicbomb #accidentlyspillbeeronthecarpet",anger,2
367,im so mad about power rangers. im incensed. im furious.,anger,3
368,I'm not used to pretty girls that use curse words to express their anger. I just feel like I'm a little bit surprised and turned off as well,anger,2
369,He's mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees ,anger,0
370,I wonder what would happen if I were to tell some people the truth #savage #uhoh ,anger,1
371,"â€” Self-hatred gives rise to fury, fury to the desire for self-change.",anger,1
372,@ColinOccupantz @JasnaBadzak @proremain and there was I thinking #UKIP were a party of angry old men - how wrong can you be!,anger,2
373,"And to discriminate only generates hate\nAnd when you hate then you're bound to get irate,",anger,2
374,@kingvee_ don't provoke me to anger,anger,3
375,It's easy to hold a grudge harder to let go.,anger,0
376,Eat my ass' is no longer an insult,anger,1
377,"@MagicalMunicorn May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class. ",anger,1
378,Pride and Prejudice is a modern day Keeping up with the Kardashians' - @howsyourdaybin .............I've never been so offended in my life,anger,3
379,@komal_sidhnani true...\nThey r burning with other's pleasure!\nPpl in true love happiness everywhere _ðŸ˜ƒ,anger,0
380,@VodafoneUKhelp @VodafoneUK wow!! My bill is Â£44.77 and hav a text from u to prove that and you have taken Â£148!!!!! #swines #fuming #con!,anger,3
381,Defination of a best friends..!!! \n\na person who opens his mouth just to #insult yu..!! :D :D :D,anger,0
382,"@VeyGraphics I had to unfollow, he got trolled by trolls. His revenge trolling just caused a lot of collateral damage.",anger,2
383,Are belittling kitty straight a service? provoke lift aboard!: Wycelv,anger,1
384,@FitnessFirstAU something needs to be done about people hogging machines - nobody can use 3 machines at one time! #angry #notfair #whypay,anger,3
385,@lyssababe615 \nIf this room was burning ðŸ”¥,anger,2
386,@alicehouston18 sorry I'm just angry my drone flew away,anger,2
387,@TDsNation i watch all your videos but i like madden better!,anger,0
388,"your outrage (your tweets, your jokes, your attention) is *exactly* what M*lo wants\n\n(this is not meant as a defense)",anger,1
389,Why are people even debating on race inequality within our justice system like it's non existent? They're just trying to aggravate us.,anger,3
390,"-- used as a pawn in this red woman's game] For now, try not to fret and act as if nothing is amiss. This is a royal -- @TheLadyOfGlenco",anger,1
391,@omgitsbrittanyy @WittLowry u probably irritate the shit out of him always talking to him. He could probably give 2 shits about u lol ðŸ–•ðŸ»,anger,3
392,"Or when they hmu on snap, and I'm like.. which one are you. ðŸ’€",anger,1
393,"@FluDino Event started! everyone is getting ready to travel to the lake of rage, where everything glows",anger,2
394,I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life,anger,0
395,@notquitefrodo @dominictarason I remember TAs in the gamedev program said he had temper tantrums in class all the time lol,anger,0
396,@PatVPeters @FreeBeacon Quite the response of retaliation from Weiner in getting revenge on Huma &amp; Hillary 'clam digging'.\n#AllScumbags,anger,2
397,some of the casuals tweets that Vic has faved are making me gag #bitter,anger,3
398,One of my favorite classic cars is the Plymouth fiery.,anger,0
399,Ive always wondered how long Angelina put up with Brad's crap. Not gon lie ðŸ˜ #bitter,anger,2
400,"@leesyatt you are a cruel, cruel man. #therewillbeblood #revenge",anger,3
401,Point scorning and fury at Labor does nothing to address long term detention and the need to resettle #asylumseekers from #manus and #Nauru,anger,1
402,I blame the whole season on Natalie! The season would have been so different had she not turned her back on her alliance! #pissed ,anger,3
403,@TrueAggieFan oh so that's where Brian was! Where was my invite? ,anger,1
404,"@SwiftShimada SPARKLES, proud little huff. Still posing mind you.",anger,1
405,I wish the next madden has a story mode too. Just like Fifa 17 #madden,anger,0
406,Id love 2 c Gyimah in action but his coach is holding a grudge against him!,anger,2
407,"Because it was a perfect illusion, but at least now I know what it was.  #ladygaga #iscalming#mysoul",anger,2
408,"@BIGGKATZ BUT arms (focused rage) is overpowered, it will be getting nerfed. It'll still be stronger than fury though",anger,2
409,@everycolorbot more like every color looks the same #triggered #colorblind #offended,anger,2
410,After what just happened. In need to smoke. ,anger,2
411,@Kailyew hahah tiff sent me that tooðŸ˜‚,anger,0
412,"as someone that's struggled w EDs since i was 7y/o, i resent everyone who's making a spectacle of a certain youtuber who has severe anorexia",anger,2
